860000,4.19270388186101,0.0,0.0,3.22876285269593,10.8945904073422,0.0,0.0,4.63630977930331,6.27012645277524,0.0,21.2277466347866,9.29632880073779,15.8649204466029,9.60032733276074,20.2503995656964,11.6070246796684,21.9703202943144,5.84833558123859,4.75115459589518,5.16626313415848,13.9931798640661,5.53977212922914,2.89784784954188,3.34356179038439,3.24143187854575,4.13237091516685,0.0,4.33117497890609,5.10137412398885,0.0,2.24982866992221,0.0,0.0,0.0,0.0,3.92457978052572,0.0,4.33015678804904,0.0,0.0,0.0,0.0,1.62912258634289,2.56296244011863,0.0,0.0,0.0,0.0,0.0,2.44483588440141,0.0,0.0,0.0,0.0,0.0,1.67446551772322,0.0,0.0,0.0,0.0,0.0,1.90631920415291,3.44202040539841,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.37662440819777,0.0,0.0,10.8055283676456,0.0,0.0,0.0,0.0,1.86403490785628,0.0,0.0,1.98010199465772,2.3210028663457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e+05,1.23305807490214,0.0,10.1242601064161,6.62954418673123,5.21626145304534,13.450636151872,4.56120584051461,6.94780052158806,9.50013953033056,21.2277466347866,7.55454898073421,60.0327899098488,36.412167872344,17.0929491499292,26.1210976797287,15.6726867732834,19.4151999399941,8.34120979872611,4.0454550021006,14.9082494522541,16.3589553972672,7.21050235625998,4.1284587783836,2.38706750227779,11.0791463377411,7.05166074279174,4.14003412899235,6.29383078832005,1.44039896631497,6.34795197374411,3.19134926825936,2.75678986177957,0.841207080678901,1.52930860294509,0.844327012816707,2.27820267396749,0.0,3.78395265034098,1.08357426245868,1.29865338907281,0.0,1.16513234272228,3.2381229132524,2.1839321328239,0.0,2.31988187718253,2.21530315766506,0.0,0.0,2.06717525792973,0.56866996641964,1.95833956357306,0.0,1.74295170230287,2.2406147984108,0.0,0.462746406214233,0.0,0.0,0.0,0.644502014658515,1.62060611478996,0.985158877064684,1.16079996622536,0.0,0.0,0.0,0.605369369632023,0.0,0,0.0,0.776433283904426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07605250740249,0.0,1.31938598968954,0.0,0.0,0.893833488349385,0.0,0.0,0.0,0.0,0.977232347921062,0.0,0.0,0,0,0.0,0.570746333875133,0.0,0.0,0.661782394936486,0.494378928881876,0.0,0.70142215797507,0.0,0.882741535683823,0.735758056381493,0.0,0.688396593538297,0.874703415406317,0.0,0.0,0.0,0.536508919613694
940000,3.59411371869253,0.0,0.0,0.0,8.8271025709613,16.1250452105955,11.754234242494,9.09379513080015,9.91213624714984,9.29632880073779,60.0327899098488,99.5372265494649,33.8519845249884,39.16537029291,63.7890126766994,19.3054926250122,40.1666272364276,12.1783508768973,11.5087525789676,24.0557903369852,4.67758833648961,11.6126131652056,0.0,9.75828833637497,13.669597970699,6.95148040464568,3.42970472060099,0.0,7.92989512773168,4.03208442475139,8.32176524746284,1.74629434157849,4.15356321312008,0.0,2.32494933354165,0.0,0.0,0.0,0.0,1.29061397630138,3.76890463721504,1.24817787872819,0.0,1.66826920606601,1.68663871793868,2.120219363832,2.27287092850119,0.0,0.0,3.57948285528833,0.0,0.0,0.0,0.0,6.38874966738572,3.12651699581674,0.0,5.29341057195725,2.33605075995352,3.0308778868089,2.11370417991343,0.0,2.54659148279746,0.0,4.86365047706575,2.86658695070568,0.0,1.78583852905195,0.0,0,0.0,0.913679014712672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32718436430298,0.0,0.0,0.0,0.0,2.16226080800659,2.36279815884152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.936612720427706,0.0,0.0,0.0,0.0,3.47791936812604,0.0,0.0,0.0,0.0,0.0,0.0
980000,3.89194171716088,0.0,0.0,6.02465448267655,6.62159786440226,4.21474532022075,7.12611002079648,4.42396081768687,6.75343974876278,15.8649204466029,36.412167872344,33.8519845249884,22.8022532730639,18.0205713381596,18.6240837338805,7.07183783257505,38.5857995768681,9.25065651578912,3.29308242591898,19.7421065396715,3.10754240940815,8.90727123455288,1.32991562749276,4.65119484428075,10.3314584245361,10.362888183664,0.0,1.94264937706131,2.28910912611268,2.45349865596117,5.00414673623445,0.886045784555221,2.61438345936056,0.0,2.6683231260857,1.81914358285641,0.0,0.0,1.75234807632836,0.0,0.0,2.51921009487289,1.49905345267838,1.1181243473019,0.866041970385781,0.0,1.1860097342935,0.0,0.0,0.0,0.0,0.0,1.84972699509334,0.0,2.37536989408451,0.0,0.736878129295746,0.0,1.15793032552594,1.67310259040116,0.0,0.0,1.53926117280034,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.598814661945859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82803671369054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020000,11.9257493306077,0.0,0.0,3.13981876714891,6.8314844262308,8.48566372570533,0.0,4.61171865380243,12.592954896569,9.60032733276074,17.0929491499292,39.16537029291,18.0205713381596,46.0125733958061,9.87088130485681,32.6235831170058,17.5735095511146,13.6850897717256,2.4042292700921,20.6521636617883,11.7639087045396,0.0,11.3707382295448,10.1388241600069,10.8258446068782,3.97409565230955,3.60279982220903,0.0,4.73057528809913,0.0,6.03806869474526,0.0,7.70768056237293,0.0,0.0,3.80122179631221,0.0,0.0,3.7995026754958,1.46376080286577,4.05951459490895,0.0,0.0,2.15123963247706,1.83342487929326,0.0,2.50241126093075,0.0,0.0,2.17648167036785,0.0,0.0,3.41572459559102,0.0,0.0,3.34827999944619,0.0,0.0,0.0,0.0,0.0,1.64506092993123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.16599103122031,0.0,0.0,9.88086151231526,0.0,0.0,0.0,0.0,1.64533652396992,1.94120011668942,0.0,1.71556118991599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060000,0.0,0.0,0.0,0.0,0.0,0.0,4.95378931940235,6.57370829590154,7.17022538097738,20.2503995656964,26.1210976797287,63.7890126766994,18.6240837338805,9.87088130485681,15.6822869039888,17.7225114479829,25.0147023913305,13.2061635127172,11.4646007849124,8.06584556251296,8.32186130078598,9.1899305930492,9.75767992347013,5.7877425521361,12.7982355499255,8.21669517700124,2.48548835198253,5.33978878198483,1.62909994769286,3.39841467353894,2.78351173463135,1.30206173402801,5.42142909846893,0.0,1.89647485151076,2.65495562201853,0.0,2.96370270315767,0.0,1.00091836261607,0.0,0.0,2.21146699819506,1.50274968629349,0.0,1.75295300271646,5.22172669969815,0.0,0.0,0.0,0.0,0.0,2.39442529901882,1.17794394666562,1.70735877436772,1.13822408950666,2.11275750909143,2.17517876108474,1.71593354978691,4.82059853322684,0.0,0.0,0.0,4.01567655877722,0.0,0.0,0.0,1.39523128086208,0.0,0,0.0,0.809904195298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39693339218124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901010702448397,0.0,0.0,0.0,0.842291702209622,0.910100019719137,0.0,1.31508147534677,0.0
1100000,3.03514528269222,17.3343902688893,0.0,2.45261883772159,0.0,0.0,5.09639967393235,0.0,3.30794004186661,11.6070246796684,15.6726867732834,19.3054926250122,7.07183783257505,32.6235831170058,17.7225114479829,18.4416220771297,23.2829900760911,34.2010433088616,13.382390116669,17.883040460883,24.050192752274,17.850137032527,19.7229024249506,10.7946229608215,9.28067097023754,13.4931548550762,5.72576505525506,15.8220425260112,1.71271887990652,0.0,5.67076261124441,0.0,3.62775773754018,3.86056816831058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16892205186942,2.51981424433354,1.43948797067406,1.42015730088312,3.70417077219978,0.0,0.0,0.0,0.0,1.46066104581899,1.56569100057879,0.0,2.22738919593511,0.0,0.0,1.12854443926994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03717951657844,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17949414515619,1.42028903336321,1.92614664521016,0.0,1.70387718616814,0.0,0.0,0.0,0.0,1.0629214530064,1.19700751950548,0.0,0,0,0.0,0.0,0.0,1.86897274977924,0.0,0.978846328193744,0.812281006502269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82810408377293,0.0,0.0,0.0
1140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49371715292537,21.9703202943144,19.4151999399941,40.1666272364276,38.5857995768681,17.5735095511146,25.0147023913305,23.2829900760911,0.0,77.8377907144186,34.5716913162826,5.85104674348584,63.9829160495514,17.7280949885512,55.7023001707832,24.3451716870198,15.7893332422464,0.0,32.4253111330198,0.0,28.104415491744,0.0,10.5184573945939,0.0,0.0,0.0,0.0,14.0632200808157,0.0,16.8215680762973,18.267002194963,0.0,0.0,5.65072251268192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82747019759468,8.0540030569774,6.54928084966702,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.64959718438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180000,2.28705635652208,0.0,0.0,1.83639532052683,1.90442784997961,0.0,3.82514921620206,2.85749457390355,9.88240652707257,5.84833558123859,8.34120979872611,12.1783508768973,9.25065651578912,13.6850897717256,13.2061635127172,34.2010433088616,77.8377907144186,0.0,19.9457248333392,51.3215977376267,11.8620134676556,25.3341798128582,21.2749905449032,21.153431550462,24.2281288073585,15.7345362551138,4.29018705086836,11.883954373934,5.10402285683516,2.57475352721279,8.3784807770002,1.09448926080023,1.35940176534632,0.0,1.4959229442911,0.0,0.0,2.51373005641137,2.28044263209053,0.809100634480536,2.40321588737185,1.57844757376587,0.940825075743004,1.06172695792909,5.31595167400169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76075256182309,1.9437087938595,0.840223177391665,1.66394473041183,1.47396710980947,0.0,0.0,0.0,0.0,0.0,3.00678261000818,0.0,0.0,0.0,1.04628277909781,0,0.0,1.14655507123859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881205699476322,0.0,0.0,1.05961362969144,0.0,0.0,1.25574153282994,0.0,0.0,0.0,0.0,0.0,0.884503520434574,0.0,0,0,1.45847072431404,0.0,0.0,0.0,0.927327985735767,0.0,0.0,0.0,0.695159372411509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220000,4.19220751628432,0.0,17.6766203715979,0.0,5.36820615486308,0.0,0.0,0.0,1.00121367121224,4.75115459589518,4.0454550021006,11.5087525789676,3.29308242591898,2.4042292700921,11.4646007849124,13.382390116669,34.5716913162826,19.9457248333392,0.0,40.2445079747998,21.5475067397908,12.3087175712646,6.99641312089966,9.62988314521999,11.0306657787611,11.0477636805412,3.48486198604863,8.81036950535524,9.94643125652097,2.74244126966036,2.21418907046826,0.932810011991646,0.0,0.0,2.8994233670299,0.0,0.0,2.1339847051341,1.81997518864225,2.21836027061097,1.98517112899719,0.658189345857466,2.34623113942995,2.57189666396969,2.7438191540747,3.99849304794009,0.0,3.28287230316144,0.0,0.0,0.0,0.0,0.0,0.0,1.27821166530733,0.798358816973383,0.0,3.43520915562937,0.0,0.0,1.08580653459654,0.0,0.0,1.98387531930845,2.77009468931574,0.0,0.0,1.0333601838199,0.0,0,0.0,0.68387259571168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854739339887543,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260000,5.54621818911095,0.0,0.0,4.72960046463595,8.99489795895421,0.0,14.1946628238118,0.0,6.61894641640754,5.16626313415848,14.9082494522541,24.0557903369852,19.7421065396715,20.6521636617883,8.06584556251296,17.883040460883,5.85104674348584,51.3215977376267,40.2445079747998,59.2384911706181,55.1379772743313,43.139277842737,29.3605277065513,47.7262358497676,44.5338442123989,21.8872296605668,20.9277316720824,15.5710776236055,12.908398903366,7.69160154411978,7.98003153516942,4.69703931990253,8.90283640213115,4.75343256060424,8.10440624063362,1.81966808999285,6.48187279454278,4.23338678266372,2.07453936098213,3.9960825869589,4.13269308825471,2.7273473822088,2.45917363945542,4.54480260729266,3.61146964477603,1.07189916961794,3.66018884817566,3.6849834418954,0.0,1.70592999605376,0.0,0.928202626484849,2.22814095683146,0.0,3.27513319748372,2.58573152318566,0.669766206250846,1.28123188498269,1.28806459509986,1.55672876862474,1.16010631956781,0.601976636034644,2.44505682250929,0.880696128993519,0.0,1.46674463098861,0.0,1.84882127429026,0.0,0,0.0,1.25266812569377,2.58374906071033,0.0,0.0,0.0,4.92226270509838,2.70334251811976,1.52852990365462,0.0,0.0,0.0,0.630141640717434,0.0,0.0,0.0,0.0,3.31119336998427,0.0,0.0,0.0,0.579639738020691,0.634182237415481,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.51036403388711,0.0,0.0,0.489408981638525,0.0,0.0,0.0,0.0,0.0,0.42049353452295,0.0,0.620900419605745,0.0
1300000,0.0,0.0,0.0,8.06399814721579,3.7285086431491,0.0,6.7572096724321,0.0,3.01226993938951,13.9931798640661,16.3589553972672,4.67758833648961,3.10754240940815,11.7639087045396,8.32186130078598,24.050192752274,63.9829160495514,11.8620134676556,21.5475067397908,55.1379772743313,0.0,54.5714487455403,25.746408615072,30.3794261209951,21.5573298954662,30.618672415817,10.3371374688361,13.2614078774752,17.1620424850775,17.9972603670406,11.2890597233029,0.0,2.33908684762809,6.09271949265681,8.60364849759648,0.0,0.0,11.1295366773881,5.70734623353388,1.68469322107077,0.0,3.66960397670579,6.59222825071729,5.15041972487144,0.0,2.68175565424714,3.22137103935249,0.0,0.0,2.00746701445631,2.33091697271412,2.28165377642563,0.0,5.19066277626492,2.75206848907725,0.0,3.34529739919686,0.0,3.46746096488481,3.89653742384559,3.09501845946385,1.40663857731336,0.0,0.0,6.14155736997632,3.60840232358016,6.98641923936898,0.0,1.98156290463515,0,0.0,0.947706889081343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30966437019818,4.80942670719859,1.97085752109286,3.68224304571578,0.0,1.3605716697658,0.0,1.37794883634632,0.0,0.0,0,0,2.22358369781391,1.5372407328211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999212900014401,1.29182531519537,3.32514461053911,0.0,0.0,0.0,0.0,0.0,1.11870598115705
